"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]"
620590,"DEFAULT DE MERCANCIAS (PREDETERMINADOS DE PRODUCTOS O SERVICIOS)",,"Expense",,,"No","P_EXPENSE_ACCT",6205
620591,"DEFAULT IVA PAGADO EN COMPRAS",,"Expense",,,"No","T_EXPENSE_ACCT",6205
620592,"DEFAULT VARIACION COMPRA/ESTANDAR (VARIACION PRECIO COMPRA)",,"Expense",,,"No","P_PURCHASEPRICEVARIANCE_ACCT",6205
620593,"DEFAULT COMPENSACION POR VARIACION PRECIO COMPRA",,"Expense",,,"No","PPVOFFSET_ACCT",6205
620599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6205
6210,"DE MATERIAS PRIMAS",,"Expense",,,"Yes",,62
621001,"621001 a 621098",,"Expense",,,"No",,6210
621099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6210
6215,"DE MATERIALES INDIRECTOS",,"Expense",,,"Yes",,62
621501,"621501 a 621598",,"Expense",,,"No",,6215
621599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6215
6220,"COMPRA DE ENERGIA",,"Expense",,,"Yes",,62
622001,"622001 a 622098",,"Expense",,,"No",,6220
622099,"AJUSTES POR INFLACION",,"Expense",,,"No",,6220
6225,"DEVOLUCIONES REBAJAS Y DESCUENTOS EN COMPRAS (CR)",,"Expense",,,"Yes",,62
622501,"622501 a 622598",,"Expense",,,"No",,6225
622599,"AJUSTES POR INFLACION",,"Expense",,,"No",,6225
7,"COSTOS DE PRODUCCION O DE OPERACION",,"Expense",,,"Yes",,
71,"MATERIA PRIMA",,"Expense",,,"Yes",,7
7101,"7101 a 7199",,"Expense",,,"Yes",,71
710101,"710101 a 719999",,"Expense",,,"No",,7101
72,"MANO DE OBRA DIRECTA",,"Expense",,,"Yes",,7
7201,"7201 a 7299",,"Expense",,,"Yes",,72
720101,"720101 a 729999",,"Expense",,,"No",,7201
73,"COSTOS INDIRECTOS",,"Expense",,,"Yes",,7
7301,"7301 a 7399",,"Expense",,,"Yes",,73
730101,"730101 a 739999",,"Expense",,,"No",,7301
74,"CONTRATOS DE SERVICIOS",,"Expense",,,"Yes",,7
7401,"7401 a 7499",,"Expense",,,"Yes",,74
740101,"740101 a 749999",,"Expense",,,"No",,7401
8,"CUENTAS DE ORDEN DEUDORAS",,"Memo",,,"Yes",,
81,"DERECHOS CONTINGENTES",,"Memo",,,"Yes",,8
8105,"BIENES Y VALORES ENTREGADOS EN CUSTODIA",,"Memo",,,"Yes",,81
810505,"VALORES MOBILIARIOS",,"Memo",,,"No",,8105
810510,"BIENES MUEBLES",,"Memo",,,"No",,8105
810599,"AJUSTES POR INFLACION",,"Memo",,,"No",,8105
8110,"BIENES Y VALORES ENTREGADOS EN GARANTIA",,"Memo",,,"Yes",,81
811005,"VALORES MOBILIARIOS",,"Memo",,,"No",,8110
811010,"BIENES MUEBLES",,"Memo",,,"No",,8110
811015,"BIENES INMUEBLES",,"Memo",,,"No",,8110
811020,"CONTRATOS DE GANADO EN PARTICIPACION",,"Memo",,,"No",,8110
811099,"AJUSTES POR INFLACION",,"Memo",,,"No",,8110
8115,"BIENES Y VALORES EN PODER DE TERCEROS",,"Memo",,,"Yes",,81
811505,"EN ARRENDAMIENTO",,"Memo",,,"No",,8115
811510,"EN PRESTAMO",,"Memo",,,"No",,8115
811515,"EN DEPOSITO",,"Memo",,,"No",,8115
811520,"EN CONSIGNACION",,"Memo",,,"No",,8115
811599,"AJUSTES POR INFLACION",,"Memo",,,"No",,8115
8120,"LITIGIOS Y/O DEMANDAS",,"Memo",,,"Yes",,81
812005,"EJECUTIVOS",,"Memo",,,"No",,8120
812010,"INCUMPLIMIENTO DE CONTRATOS",,"Memo",,,"No",,8120
8125,"PROMESAS DE COMPRAVENTA",,"Memo",,,"Yes",,81
812501,"812501 a 812599",,"Memo",,,"No",,8125
8195,"DIVERSAS",,"Memo",,,"Yes",,81
819505,"VALORES ADQUIRIDOS POR RECIBIR",,"Memo",,,"No",,8195
819595,"OTRAS",,"Memo",,,"No",,8195
819599,"AJUSTES POR INFLACION.",,"Memo",,,"No",,8195
82,"DEUDORAS FISCALES",,"Memo",,,"Yes",,8
8201,"8201 a 8299",,"Memo",,,"Yes",,82
820101,"820101 a 829999",,"Memo",,,"No",,8201
83,"DEUDORAS DE CONTROL",,"Memo",,,"Yes",,8
8305,"BIENES RECIBIDOS EN ARRENDAMIENTO FINANCIERO",,"Memo",,,"Yes",,83
830505,"BIENES MUEBLES",,"Memo",,,"No",,8305
830510,"BIENES INMUEBLES",,"Memo",,,"No",,8305
830599,"AJUSTES POR INFLACION",,"Memo",,,"No",,8305
8310,"TITULOS DE INVERSION NO COLOCADOS",,"Memo",,,"Yes",,83
831005,"ACCIONES",,"Memo",,,"No",,8310
831010,"BONOS",,"Memo",,,"No",,8310
831095,"OTROS",,"Memo",,,"No",,8310
8315,"PROPIEDADES PLANTA Y EQUIPO TOTALMENTE DEPRECIADOS, AGOTADOS Y/O AMORTIZADOS",,"Memo",,,"Yes",,83
831506,"MATERIALES PROYECTOS PETROLEROS",,"Memo",,,"No",,8315
831516,"CONSTRUCCIONES Y EDIFICACIONES",,"Memo",,,"No",,8315
831520,"MAQUINARIA Y EQUIPO",,"Memo",,,"No",,8315
831524,"EQUIPO DE OFICINA",,"Memo",,,"No",,8315
831528,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Memo",,,"No",,8315
831532,"EQUIPO MEDICO - CIENTIFICO",,"Memo",,,"No",,8315
831536,"EQUIPO DE HOTELES Y RESTAURANTES",,"Memo",,,"No",,8315
831540,"FLOTA Y EQUIPO DE TRANSPORTE",,"Memo",,,"No",,8315
831544,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Memo",,,"No",,8315
831548,"FLOTA Y EQUIPO AEREO",,"Memo",,,"No",,8315
831552,"FLOTA Y EQUIPO FERREO",,"Memo",,,"No",,8315
831556,"ACUEDUCTOS, PLANTAS Y REDES",,"Memo",,,"No",,8315
831560,"ARMAMENTO DE VIGILANCIA",,"Memo",,,"No",,8315
831562,"ENVASES Y EMPAQUES",,"Memo",,,"No",,8315
831564,"PLANTACIONES AGRICOLAS Y FORESTALES",,"Memo",,,"No",,8315
831568,"VIAS DE COMUNICACION",,"Memo",,,"No",,8315
831572,"MINAS Y CANTERAS",,"Memo",,,"No",,8315
831576,"POZOS ARTESIANOS",,"Memo",,,"No",,8315
831580,"YACIMIENTOS",,"Memo",,,"No",,8315
831584,"SEMOVIENTES",,"Memo",,,"No",,8315
831599,"AJUSTES POR INFLACION",,"Memo",,,"No",,8315
8320,"CREDITOS A FAVOR NO UTILIZADOS",,"Memo",,,"Yes",,83
832005,"PAIS",,"Memo",,,"No",,8320
832010,"EXTERIOR",,"Memo",,,"No",,8320
8325,"ACTIVOS CASTIGADOS",,"Memo",,,"Yes",,83
832505,"INVERSIONES",,"Memo",,,"No",,8325
832510,"DEUDORES",,"Memo",,,"No",,8325
832595,"OTROS ACTIVOS",,"Memo",,,"No",,8325
8330,"TITULOS DE INVERSION AMORTIZADOS",,"Memo",,,"Yes",,83
833005,"BONOS",,"Memo",,,"No",,8330
833095,"OTROS",,"Memo",,,"No",,8330
8335,"CAPITALIZACION POR REVALORIZACION DE PATRIMONIO",,"Memo",,,"Yes",,83
833501,"833501 a 833599",,"Memo",,,"No",,8335
8395,"OTRAS CUENTAS DEUDORAS DE CONTROL",,"Memo",,,"Yes",,83
839505,"CHEQUES POSTFECHADOS",,"Memo",,,"No",,8395
839510,"CERTIFICADOS DE DEPOSITO A TERMINO",,"Memo",,,"No",,8395
839515,"CHEQUES DEVUELTOS",,"Memo",,,"No",,8395
839520,"BIENES Y VALORES EN FIDEICOMISO",,"Memo",,,"No",,8395
839525,"INTERESES SOBRE DEUDAS VENCIDAS",,"Memo",,,"No",,8395
839595,"DIVERSAS",,"Memo",,,"No",,8395
839599,"AJUSTES POR INFLACION",,"Memo",,,"No",,8395
8399,"AJUSTES POR INFLACION ACTIVOS",,"Memo",,,"Yes",,83
839905,"INVERSIONES",,"Memo",,,"No",,8399
839910,"INVENTARIOS",,"Memo",,,"No",,8399
839915,"PROPIEDADES PLANTA Y EQUIPO",,"Memo",,,"No",,8399
839920,"INTANGIBLES",,"Memo",,,"No",,8399
839925,"CARGOS DIFERIDOS",,"Memo",,,"No",,8399
839995,"OTROS ACTIVOS",,"Memo",,,"No",,8399
84,"DERECHOS CONTINGENTES POR CONTRA (CR)",,"Memo",,,"Yes",,8
8401,"8401 a 8499",,"Memo",,,"Yes",,84
840101,"840101 a 849999",,"Memo",,,"No",,8401
85,"DEUDORAS FISCALES POR CONTRA (CR)",,"Memo",,,"Yes",,8
8501,"8501 a 8599",,"Memo",,,"Yes",,85
850101,"850101 a 859999",,"Memo",,,"No",,8501
86,"DEUDORAS DE CONTROL POR CONTRA (CR)",,"Memo",,,"Yes",,8
8601,"8601 a 8699",,"Memo",,,"Yes",,86
860101,"860101 a 869999",,"Memo",,,"No",,8601
9,"CUENTAS DE ORDEN ACREEDORAS",,"Memo",,,"Yes",,
91,"RESPONSABILIDADES CONTINGENTES",,"Memo",,,"Yes",,9
9105,"BIENES Y VALORES RECIBIDOS EN CUSTODIA",,"Memo",,,"Yes",,91
910505,"VALORES MOBILIARIOS",,"Memo",,,"No",,9105
910510,"BIENES MUEBLES",,"Memo",,,"No",,9105
910599,"AJUSTES POR INFLACION",,"Memo",,,"No",,9105
9110,"BIENES Y VALORES RECIBIDOS EN GARANTIA",,"Memo",,,"Yes",,91
911005,"VALORES MOBILIARIOS",,"Memo",,,"No",,9110
911010,"BIENES MUEBLES",,"Memo",,,"No",,9110
911015,"BIENES INMUEBLES",,"Memo",,,"No",,9110
911020,"CONTRATOS DE GANADO EN PARTICIPACION",,"Memo",,,"No",,9110
911099,"AJUSTES POR INFLACION",,"Memo",,,"No",,9110
9115,"BIENES Y VALORES RECIBIDOS DE TERCEROS",,"Memo",,,"Yes",,91
911505,"EN ARRENDAMIENTO",,"Memo",,,"No",,9115
911510,"EN PRESTAMO",,"Memo",,,"No",,9115
911515,"EN DEPOSITO",,"Memo",,,"No",,9115
911520,"EN CONSIGNACION",,"Memo",,,"No",,9115
911525,"EN COMODATO",,"Memo",,,"No",,9115
911599,"AJUSTES POR INFLACION",,"Memo",,,"No",,9115
9120,"LITIGIOS Y/O DEMANDAS",,"Memo",,,"Yes",,91
912005,"LABORALES",,"Memo",,,"No",,9120
912010,"CIVILES",,"Memo",,,"No",,9120
912015,"ADMINISTRATIVOS O ARBITRALES",,"Memo",,,"No",,9120
912020,"TRIBUTARIOS",,"Memo",,,"No",,9120
9125,"PROMESAS DE COMPRAVENTA",,"Memo",,,"Yes",,91
912501,"912501 a 912599",,"Memo",,,"No",,9125
9130,"CONTRATOS DE ADMINISTRACION DELEGADA",,"Memo",,,"Yes",,91
913001,"913001 a 913099",,"Memo",,,"No",,9130
9135,"CUENTAS EN PARTICIPACION",,"Memo",,,"Yes",,91
913501,"913501 a 913599",,"Memo",,,"No",,9135
9195,"OTRAS RESPONSABILIDADES CONTINGENTES",,"Memo",,,"Yes",,91
919501,"919501 a 919599",,"Memo",,,"No",,9195
92,"ACREEDORAS FISCALES",,"Memo",,,"Yes",,9
9201,"9201 a 9299",,"Memo",,,"Yes",,92
920101,"920101 a 929999",,"Memo",,,"No",,9201
93,"ACREEDORAS DE CONTROL",,"Memo",,,"Yes",,9
9305,"CONTRATOS DE ARRENDAMIENTO FINANCIERO",,"Memo",,,"Yes",,93
930505,"BIENES MUEBLES",,"Memo",,,"No",,9305
930510,"BIENES INMUEBLES",,"Memo",,,"No",,9305
9395,"CUENTAS DE ORDEN ACREEDORAS DE CONTROL",,"Memo",,,"Yes",,93
939505,"DOCUMENTOS POR COBRAR DESCONTADOS",,"Memo",,,"No",,9395
939510,"CONVENIOS DE PAGO",,"Memo",,,"No",,9395
939515,"CONTRATOS DE CONSTRUCCIONES E INSTALACIONES POR EJECUTAR",,"Memo",,,"No",,9395
939520,"PEDIDOS COLOCADOS",,"Memo",,,"No",,9395
939525,"ADJUDICACIONES PENDIENTES DE LEGALIZAR",,"Memo",,,"No",,9395
939530,"RESERVA ARTICULO 3o. LEY 4/80",,"Memo",,,"No",,9395
939535,"RESERVA COSTO REPOSICION SEMOVIENTES",,"Memo",,,"No",,9395
939599,"AJUSTES POR INFLACION",,"Memo",,,"No",,9395
9399,"AJUSTES POR INFLACION PATRIMONIO",,"Memo",,,"Yes",,93
939905,"CAPITAL SOCIAL",,"Memo",,,"No",,9399
939910,"SUPERAVIT DE CAPITAL",,"Memo",,,"No",,9399
939915,"RESERVAS",,"Memo",,,"No",,9399
939925,"DIVIDENDOS O PARTICIPACIONES DECRETADAS EN ACCIONES, CUOTAS O PARTES DE INTERES SOCIAL",,"Memo",,,"No",,9399
939930,"RESULTADOS DE EJERCICIOS ANTERIORES",,"Memo",,,"No",,9399
94,"RESPONSABILIDADES CONTINGENTES POR CONTRA (DB)",,"Memo",,,"Yes",,9
9401,"9401 a 9499",,"Memo",,,"Yes",,94
940101,"940101 a 949999",,"Memo",,,"No",,9401
95,"ACREEDORAS FISCALES POR CONTRA (DB)",,"Memo",,,"Yes",,9
9501,"9501 a 9599",,"Memo",,,"Yes",,95
950101,"950101 a 959999",,"Memo",,,"No",,9501
96,"ACREEDORAS DE CONTROL POR CONTRA (DB)",,"Memo",,,"Yes",,9
9601,"9601 a 9699",,"Memo",,,"Yes",,96
960101,"960101 a 969999",,"Memo",,,"No",,9601
